comment_id,timestamp,author_id,target_id,effort,nid,brief_id,author_team
1657,1334779192,405,405,3882,613,486,0
1658,1334781391,540,716,645,582,188,0
1659,1334782968,4,722,1523,617,323,1
1660,1334784339,4,717,1513,616,322,1
1661,1334784385,10,468,1860,441,322,1
1823,1335383951,762,683,493,650,188,0
1824,1335384900,8,762,686,650,188,1
1825,1335386110,683,716,1664,582,188,1
1826,1335386880,8,762,1447,650,188,1
1827,1335391401,683,8,2645,650,188,1
1828,1335392845,266,64,1241,583,324,0
1829,1335411405,64,676,675,583,324,1
1830,1335412999,64,763,1302,652,322,1
1831,1335426491,678,8,1431,565,188,0
1832,1335426544,94,94,125,603,324,0
1833,1335428405,768,64,1772,651,44,0
1834,1335428797,8,94,46,603,324,1
1835,1335432418,8,699,144,290,263,1
1836,1335449548,716,683,332,582,188,0
1837,1335453300,4,683,633,655,191,1
1838,1335453822,4,763,134,652,322,1
1839,1335456500,4,704,330,653,482,1
1840,1335467164,683,683,1978,655,191,1
1841,1335459266,683,716,123,582,188,1
1842,1335465720,64,8,1206,647,44,1
1843,1335467995,64,768,2468,651,44,1
1844,1335471896,768,64,997,651,44,0
1845,1335472592,64,756,536,633,324,1
1846,1335476229,4,683,1191,655,191,1
1847,1335477087,4,782,455,657,29,1
1848,1335478210,782,4,590,657,29,0
1849,1335480477,664,683,632,625,322,0
1850,1335481717,266,683,570,655,191,0
1851,1335484038,683,266,548,655,191,1
1852,1335486788,683,4,2186,655,191,1
1854,1335510941,756,64,223,633,324,0
1855,1335512046,786,763,2623,652,322,0
1856,1335512181,4,756,20,633,324,1
1857,1335515526,716,4,422,655,191,0
1858,1335515690,8,521,1189,619,29,1
1863,1335534597,64,756,274,633,324,1
1862,1335521082,4,4,151,653,482,1
1864,1335535477,64,782,1040,660,324,1
1920,1335824854,683,795,420,245,29,1
1921,1335840840,64,575,2502,670,262,1
1866,1335538277,64,768,4895,651,44,1
1867,1335540100,782,64,646,660,324,0
1868,1335541299,64,704,1782,653,482,1
1869,1335545427,763,4,236,652,322,0
1870,1335545435,763,4,236,652,322,0
1871,1335545453,763,4,236,652,322,0
1872,1335546198,763,64,324,652,322,0
1873,1335546580,763,782,331,660,324,0
1874,1335548688,468,782,1227,657,29,0
1914,1335805621,474,207,199,416,269,0
1915,1335806515,474,683,239,416,269,0
1916,1335806809,474,5,131,416,269,0
1917,1335814138,42,64,182,668,640,0
1918,1335817190,795,82,197,245,29,0
1919,1335822901,676,64,39,668,640,0
1876,1335555124,64,788,922,661,29,1
1877,1335628131,5,788,298,661,29,1
1878,1335628694,5,704,121,653,482,1
1879,1335628964,5,756,385,633,324,1
1880,1335629527,756,5,559,633,324,0
1881,1335629782,5,683,303,655,191,1
1882,1335631295,5,664,467,625,322,1
1883,1335632328,782,468,99,657,29,0
1884,1335632425,5,756,283,633,324,1
1885,1335632854,782,763,173,660,324,0
1886,1335636132,64,756,592,633,324,1
1887,1335636451,782,683,733,655,191,0
1888,1335636686,82,82,1133,245,29,0
1889,1335636773,756,64,302,633,324,0
1890,1335638316,756,756,998,633,324,0
1891,1335648230,64,756,333,633,324,1
1892,1335684354,207,474,515,416,269,0
1893,1335705891,683,64,1190,583,324,1
1894,1335706031,782,207,542,664,269,0
1895,1335709616,683,207,1126,664,269,1
1896,1335709884,64,782,1755,660,324,1
1897,1335710988,64,207,1867,664,269,1
1898,1335712919,683,82,1029,245,29,1
1899,1335713800,683,716,1014,655,191,1
1900,1335714237,683,5,531,655,191,1
1901,1335715297,683,782,1186,655,191,1
1902,1335718169,82,4,95,245,29,0
1903,1335720618,82,683,1299,245,29,0
1904,1335730699,664,5,156,625,322,0
1905,1335741331,674,683,1831,655,191,0
1906,1335771996,716,683,206,655,191,0
1907,1335774336,468,609,826,454,401,0
1908,1335782800,684,207,464,664,269,0
1909,1335795266,609,468,1272,454,401,0
1936,1335950179,4,782,1275,669,323,1
1911,1335796022,521,8,787,619,29,0
1913,1335796357,521,10,576,619,29,0
1922,1335841795,64,782,633,669,323,1
1923,1335843420,64,782,1298,657,29,1
1924,1335860514,716,64,280,668,640,0
1925,1335866098,207,207,6791,664,269,0
1926,1335867503,468,763,1025,652,322,0
1927,1335868673,468,521,718,619,29,0
1928,1335869949,683,260,765,423,191,1
1929,1335870148,262,9,517,250,191,0
1930,1335879676,575,64,348,670,262,0
1931,1335885448,64,207,2197,664,269,1
1932,1335888506,64,575,1367,670,262,1
1933,1335891570,64,716,1294,668,640,1
1934,1335969358,683,674,3570,655,191,1
1935,1335908237,4,575,618,670,262,1
1937,1335950959,4,609,826,454,401,1
1938,1335951266,4,5,100,655,191,1
1939,1335951852,4,674,767,655,191,1
1940,1335953866,575,4,860,670,262,0
1941,1335954243,4,207,1166,664,269,1
1942,1335954950,4,575,1111,670,262,1
1943,1335960189,4,807,441,672,29,1
1944,1335960346,575,4,308,670,262,0
1945,1335962149,798,64,981,660,324,0
1946,1335963093,798,782,1786,660,324,0
1947,1335963566,4,575,179,670,262,1
1948,1335963932,4,798,332,660,324,1
1949,1335965877,207,4,2564,664,269,0
1950,1335967227,64,575,285,670,262,1
1951,1335968001,674,4,4093,655,191,0
1952,1335969567,807,4,2545,672,29,0
1953,1335969703,674,674,1284,655,191,0
1954,1335971474,683,716,767,655,191,1
1955,1335971583,575,4,982,670,262,0
1956,1335974489,763,468,472,652,322,0
1957,1335975994,4,674,1047,655,191,1
1958,1335978509,674,683,1088,655,191,0
1959,1335982135,684,207,872,664,269,0
1960,1335982226,683,4,8838,670,262,1
1961,1335982600,575,674,582,655,191,0
1962,1335984337,674,4,1373,655,191,0
1963,1335986308,4,808,790,676,29,1
1964,1335987300,4,683,545,670,262,1
1965,1335988117,4,684,225,664,269,1
1966,1335989422,4,674,529,655,191,1
1967,1335989641,575,4,209,670,262,0
1968,1335990115,4,575,177,670,262,1
1969,1335991896,683,674,1881,655,191,1
1993,1335993896,4,808,543,676,29,1
1994,1335995222,683,4,349,670,262,1
1995,1335995528,575,683,963,670,262,0
1996,1335995580,575,683,963,670,262,0
1997,1335997338,683,575,1374,670,262,1
1998,1335998429,575,683,403,670,262,0
1999,1335999601,683,575,1045,670,262,1
2000,1336002835,683,575,431,670,262,1
2001,1336009697,674,4,1031,655,191,0
2002,1336040565,82,82,1951,230,45,0
2003,1336041325,82,683,1430,655,191,0
2004,1336049040,4,683,4396,679,324,1
2005,1336056502,8,807,1083,672,29,1
1990,1335992711,808,4,1040,676,29,0
2007,1336064170,674,683,1733,655,191,0
2006,1336057620,8,808,1001,676,29,1
2008,1336064880,64,683,3715,679,324,1
2009,1336065547,782,64,593,657,29,0
2010,1336067529,782,207,613,664,269,0
2011,1336071421,64,782,1694,657,29,1
2012,1336071696,64,64,688,668,640,1
2013,1336082674,674,683,1034,655,191,0
2014,1336114587,521,468,816,619,29,0
2015,1336124270,807,8,1694,672,29,0
2016,1336125281,807,796,1326,692,401,0
2017,1336215688,266,683,2002,655,191,0
2018,1336137635,807,818,177,691,401,0
2019,1336141363,798,782,389,669,323,0
2020,1336141326,8,818,1394,689,482,1
2021,1336141920,10,818,777,689,482,1
2022,1336142343,683,795,1038,693,682,1
2023,1336143439,10,782,85,669,323,1
2024,1336145212,10,798,782,686,324,1
2025,1336146031,4,818,197,689,482,1
2026,1336146598,8,796,1022,694,484,1
2027,1336148218,468,609,377,454,401,0
2028,1336150346,796,8,1302,694,484,0
2029,1336153954,64,4,1056,660,324,1
2030,1336161689,609,468,565,454,401,0
2031,1336162411,609,4,1396,454,401,0
2032,1336166820,4,609,1368,454,401,1
2033,1336167457,4,815,549,687,29,1
2034,1336167913,4,796,474,692,401,1
2035,1336168419,10,815,405,687,29,1
2036,1336170438,4,474,228,695,323,1
2037,1336173861,4,820,1793,698,487,1
2038,1336177068,683,683,10523,679,324,1
2039,1336178483,683,664,403,625,322,1
2042,1336199220,795,798,251,686,324,0
2043,1336200835,820,4,1820,698,487,0
2044,1336204714,4,820,504,698,487,1
2045,1336205468,820,474,1378,696,323,0
2041,1336192650,64,683,2221,679,324,1
2046,1336205844,798,10,603,669,323,0
2047,1336208094,4,798,414,686,324,1
2048,1336208849,798,10,2026,686,324,0
2049,1336209219,798,4,38,686,324,0
2050,1336221662,474,4,114,695,323,0
2051,1336227333,796,807,507,692,401,0
2052,1336228225,796,4,754,692,401,0
2053,1336228238,474,820,386,696,323,0
2054,1336236843,782,798,410,669,323,0
2055,1336240799,818,4,39,689,482,0
2056,1336240887,782,4,2006,508,401,0
2057,1336241023,4,64,664,669,323,1
2058,1336241298,818,8,595,689,482,0
2059,1336241386,4,782,326,508,401,1
2060,1336241494,818,807,88,691,401,0
2061,1336241768,818,796,26,692,401,0
2062,1336244252,4,683,2913,679,324,1
2063,1336245046,796,818,71,692,401,0
2064,1336245287,4,796,1446,692,401,1
2065,1336246197,796,4,399,692,401,0
2066,1336247016,4,796,436,692,401,1
2067,1336297401,474,4,712,605,267,0
2068,1336297497,4,796,1100,700,403,1
2069,1336298066,8,796,1627,700,403,1
2070,1336298289,796,4,187,692,401,0
2071,1336298361,4,8,200,700,403,1
2072,1336305906,807,796,1170,692,401,0
2073,1336309263,474,64,177,568,464,0
2074,1336312403,575,683,231,670,262,0
2075,1336313816,4,575,848,704,482,1
2076,1336316035,683,474,844,605,267,1
2077,1336321670,798,782,390,669,323,0
2078,1336322713,64,474,1418,568,464,1
2079,1336324200,468,384,75,290,263,0
2080,1336325424,575,4,1339,679,324,0
2081,1336326012,609,4,1016,454,401,0
2082,1336331589,823,609,516,454,401,0
2083,1336333782,4,609,779,454,401,1
2084,1336338924,468,823,277,454,401,0
2085,1336377214,796,807,680,692,401,0
2086,1336377869,796,4,610,700,403,0
2087,1336378242,796,8,442,700,403,0
2088,1336378317,796,4,60,700,403,0
2089,1336384322,468,521,98,619,29,0
2090,1336388968,8,824,1075,706,29,1
2091,1336407480,64,782,2848,508,401,1
2092,1336408631,64,64,662,668,640,1
2093,1336418385,64,454,1175,644,640,1
2094,1336473507,758,384,309,290,263,0
2095,1336480822,4,810,721,715,29,1
4179,1351943043,10,988,361,1241,0,1
2097,1336484235,609,4,1783,454,401,0
2098,1336484393,609,823,354,454,401,0
2099,1336494961,10,239,587,716,712,1
2100,1336496235,10,713,644,717,482,1
2101,1336497116,810,4,6635,715,29,0
2102,1336498286,713,10,890,717,482,0
2103,1336499111,4,713,466,717,482,1
2104,1336499580,10,685,781,581,323,1
2105,1336500120,10,713,369,717,482,1
2107,1336675787,812,713,2718,717,482,0
2108,1336508364,812,683,2383,718,29,0
2109,1336514919,4,823,270,719,29,1
2110,1336515994,4,812,1015,718,29,1
2111,1336516586,4,812,114,718,29,1
2112,1336521534,683,825,121,721,29,1
2113,1336545252,8,825,497,721,29,1
2114,1336547234,812,4,775,718,29,0
2115,1336550309,4,825,901,721,29,1
2116,1336550576,4,812,448,718,29,1
2117,1336595742,812,4,2631,718,29,0
2143,1336596444,812,812,249,718,29,0
2118,1336558135,825,683,995,721,29,0
2119,1336559656,474,474,1154,695,323,0
2120,1336561556,825,8,430,721,29,0
2121,1336564516,825,4,747,721,29,0
2122,1336566819,812,810,976,715,29,0
2123,1336571538,812,756,1088,633,324,0
2303,1336986906,468,10,61,232,191,0
2304,1336988787,540,5,2105,750,323,0
2418,1337366168,8,36,1574,795,191,1
2126,1336573140,823,4,1144,719,29,0
2127,1336576700,683,812,3181,718,29,1
2128,1336579200,64,812,5029,718,29,1
2129,1336580081,807,796,136,692,401,0
2130,1336580524,64,64,251,668,640,1
2131,1336580912,683,4,3791,679,324,1
2132,1336582223,64,778,2878,730,269,1
2133,1336583656,700,796,1103,692,401,0
2134,1336584146,683,64,2047,679,324,1
2135,1336586807,64,839,646,732,484,1
2136,1336587947,64,836,462,729,29,1
2137,1336589711,64,812,2336,633,324,1
2138,1336590751,64,700,778,733,481,1
2139,1336591999,10,750,822,731,484,1
2140,1336592324,5,750,690,731,484,1
2141,1336592501,812,64,3343,718,29,0
2144,1336596323,5,683,767,679,324,1
2145,1336596360,4,778,308,730,269,1
2146,1336596818,4,474,244,695,323,1
2147,1336597061,10,700,167,733,481,1
2148,1336597332,4,5,663,679,324,1
2149,1336598097,4,700,142,733,481,1
2150,1336598351,468,750,870,731,484,0
2151,1336598523,10,836,160,729,29,1
2152,1336599418,5,836,162,729,29,1
2153,1336599449,4,820,179,698,487,1
2155,1336599744,5,700,657,733,481,1
2156,1336599940,468,700,1030,733,481,0
2157,1336600234,5,812,428,718,29,1
2158,1336600611,4,5,319,731,484,1
2159,1336600626,10,777,1059,725,283,1
2160,1336600902,64,812,3550,718,29,1
2161,1336601072,4,777,169,725,283,1
2162,1336601121,10,598,331,709,322,1
2163,1336601942,474,4,1059,695,323,0
2164,1336602011,683,5,1133,679,324,1
2165,1336602054,64,5,797,718,29,1
2166,1336602060,10,795,870,693,682,1
2167,1336602868,10,609,717,602,43,1
2168,1336603512,683,5,1261,718,29,1
2193,1336651917,841,8,1164,741,487,0
2194,1336652540,841,700,305,580,487,0
2170,1336607914,829,716,1171,570,487,0
2171,1336608103,829,716,24,570,487,0
2172,1336612963,750,5,2585,731,484,0
2173,1336615561,750,468,1730,731,484,0
2174,1336616940,64,683,3368,718,29,1
2175,1336619040,64,812,747,718,29,1
2176,1336619674,64,4,244,732,484,1
2177,1336624597,836,5,233,729,29,0
2178,1336625752,836,10,1536,729,29,0
2179,1336627073,4,836,265,729,29,1
2180,1336628154,716,829,969,570,487,0
2181,1336628379,716,836,70,729,29,0
2182,1336629359,836,4,1855,729,29,0
2183,1336632419,700,64,829,733,481,0
2184,1336632772,700,10,806,733,481,0
2185,1336632838,700,4,103,733,481,0
2186,1336633307,700,5,1064,733,481,0
2187,1336633629,700,468,736,733,481,0
2188,1336636215,441,700,1154,733,481,1
2189,1336639895,812,64,1722,633,324,0
2190,1336640617,439,474,1269,695,323,1
2191,1336650514,841,716,1037,570,487,0
2192,1336650705,8,841,1072,741,487,1
2195,1336652890,239,10,552,716,712,0
2200,1336655514,4,778,187,730,269,1
2201,1336660659,8,841,792,741,487,1
2198,1336654024,780,778,354,730,269,0
2199,1336654809,468,750,365,731,484,0
2202,1336661916,468,841,1610,741,487,0
2203,1336661957,778,778,917,730,269,0
2204,1336662571,778,64,1013,730,269,0
2205,1336665333,64,780,1760,748,269,1
2206,1336667457,4,780,186,748,269,1
2207,1336671668,10,780,892,747,712,1
2208,1336672560,64,780,2109,748,269,1
2209,1336673038,700,439,575,407,29,0
2210,1336673092,598,10,1053,709,322,0
2211,1336673980,700,713,642,717,482,0
2212,1336675197,812,64,5248,718,29,0
2213,1336676865,812,683,193,718,29,0
4129,1350628497,1299,4,1169,1156,486,0
4130,1350629722,1299,44,847,1230,682,0
2218,1336683225,825,700,690,553,322,0
2219,1336683202,841,8,556,741,487,0
2217,1336682220,4,683,888,718,29,1
2220,1336683392,841,468,170,741,487,0
2221,1336683664,4,598,836,709,322,1
2222,1336684480,474,683,432,605,267,0
2229,1336688798,825,841,795,749,29,0
2228,1336686715,474,439,455,695,323,0
2336,1337074033,540,474,417,695,323,0
2227,1336685346,777,10,244,725,283,0
2230,1336690276,64,4,1070,718,29,1
2231,1336691640,64,812,1405,718,29,1
2232,1336705290,64,4,1100,730,269,1
2233,1336708179,64,812,3681,633,324,1
2234,1336710472,64,700,1682,733,481,1
2235,1336718720,716,841,694,570,487,0
2236,1336721358,841,825,641,749,29,0
2237,1336723684,780,10,609,747,712,0
2238,1336724002,780,10,600,747,712,0
2239,1336724217,439,700,2048,407,29,1
2240,1336725039,780,64,1717,748,269,0
2241,1336727935,812,676,252,583,324,0
2242,1336729823,676,812,90,583,324,0
2243,1336732818,812,64,1434,633,324,0
2244,1336734258,700,825,772,553,322,0
2245,1336734558,700,441,683,733,481,0
2246,1336735116,700,841,605,580,487,0
4149,1351151014,4,653,735,1234,323,1
4127,1350577490,8,44,552,1230,682,1
4128,1350585480,44,8,1061,1230,682,0
2248,1336737473,4,683,182,679,324,1
2249,1336748861,812,64,1385,718,29,0
2250,1336745055,598,4,279,709,322,0
2251,1336749962,812,716,337,597,29,0
2252,1336756025,540,4,650,695,323,0
2253,1336763804,4,540,669,750,323,1
2254,1336798366,64,700,2379,733,481,1
2255,1336799859,64,676,1330,583,324,1
2256,1336810219,812,64,1819,583,324,0
2257,1336817365,540,4,1861,750,323,0
2260,1336819246,716,812,146,597,29,0
2261,1336819767,716,812,841,718,29,0
2259,1336818360,4,474,320,695,323,1
2262,1336822506,844,750,962,731,484,0
2263,1336824671,842,474,548,695,323,0
2264,1336825320,842,796,742,694,484,0
2265,1336825525,844,101,227,384,323,0
2266,1336827499,842,704,1714,557,484,0
2267,1336829572,5,842,276,751,323,1
2268,1336829676,5,37,126,737,188,1
2269,1336830018,5,540,358,750,323,1
2270,1336830509,5,823,200,719,29,1
2271,1336831514,823,5,133,719,29,0
2272,1336832906,10,842,452,557,484,1
2273,1336835433,10,37,207,737,188,1
2274,1336836311,10,796,248,694,484,1
2275,1336841362,5,824,246,706,29,1
2276,1336842006,5,795,844,693,682,1
2277,1336842262,5,820,515,698,487,1
2278,1336844346,64,848,1130,756,189,1
2279,1336846296,796,842,800,694,484,0
2280,1336846601,796,10,458,694,484,0
2281,1336847230,4,848,316,756,189,1
2282,1336847503,4,796,189,694,484,1
2283,1336847752,4,5,139,698,487,1
2284,1336848240,796,4,93,694,484,0
2285,1336854414,474,842,1079,695,323,0
2286,1336855399,474,4,435,695,323,0
2287,1336857617,474,540,637,695,323,0
2288,1336857291,4,677,586,754,403,1
2289,1336889301,37,10,654,737,188,1
2290,1336889458,37,5,134,737,188,1
2294,1336909078,4,37,160,737,188,1
2295,1336913298,782,780,894,748,269,0
2296,1336913538,848,4,610,756,189,0
2292,1336897015,521,468,1171,619,29,0
2293,1336902345,540,474,1733,695,323,0
2297,1336915015,782,825,634,721,29,0
2298,1336916816,468,598,382,709,322,0
2299,1336921210,290,290,1214,261,191,0
2300,1336929382,468,848,451,756,189,0
2301,1336971591,37,4,417,737,188,1
2302,1336972247,716,290,146,261,191,0
2305,1336989600,10,468,1912,232,191,1
2306,1336995602,8,848,1890,756,189,1
2307,1336997637,8,239,2685,716,712,1
2308,1337000153,10,821,233,763,401,1
2309,1337004826,468,540,1483,750,323,0
2313,1337006563,841,821,616,763,401,0
2311,1337005137,821,10,180,763,401,0
2312,1337005507,540,468,477,750,323,0
2314,1337006572,468,540,410,750,323,0
2315,1337007290,540,468,268,750,323,0
2316,1337007742,468,540,188,750,323,0
2317,1337008003,8,677,947,761,267,1
2318,1337010759,677,8,376,761,267,0
2319,1337013325,8,677,152,761,267,1
2320,1337018002,540,468,260,750,323,0
2321,1337018760,64,239,3616,716,712,1
2322,1337023792,8,685,600,588,267,1
2323,1337026786,290,716,422,261,191,0
2324,1337032319,207,4,177,664,269,0
2325,1337034113,825,782,1616,721,29,0
2326,1337034764,655,414,641,459,264,0
2327,1337035068,207,782,460,664,269,0
2330,1337036195,414,655,837,459,264,0
2329,1337035348,10,655,370,767,262,1
2331,1337036412,4,655,1188,767,262,1
2332,1337038774,655,4,1395,767,262,0
2333,1337039554,655,10,843,767,262,0
2334,1337039831,655,414,98,459,264,0
2335,1337066752,207,64,1539,664,269,0
2337,1337075550,655,207,1928,664,269,0
2338,1337084831,468,540,737,750,323,0
2339,1337085273,750,468,380,731,484,0
2340,1337088813,683,540,559,750,323,1
2341,1337095949,609,10,187,602,43,0
2342,1337096185,239,239,775,716,712,0
2343,1337097825,468,825,1592,721,29,0
2344,1337103323,64,239,1613,716,712,1
2345,1337103648,750,4,565,635,484,0
2351,1337119355,4,609,559,602,43,1
2347,1337104234,780,782,570,748,269,0
2348,1337117403,4,750,181,635,484,1
2349,1337117665,4,167,208,635,484,1
2350,1337118060,812,203,435,278,44,0
2352,1337120849,64,812,1730,278,44,1
2353,1337142674,64,812,2958,278,44,1
2354,1337152407,239,8,472,716,712,0
2355,1337158199,474,540,1105,695,323,0
2356,1337161518,207,655,375,664,269,0
2357,1337165035,655,207,509,664,269,0
2358,1337169935,474,677,583,761,267,0
2359,1337180574,843,37,422,737,188,0
2360,1337181612,468,823,541,719,29,0
2361,1337181727,439,700,1850,553,322,1
2362,1337182662,823,468,1482,719,29,0
2363,1337185405,4,843,485,737,188,1
2364,1337186288,203,812,2927,278,44,0
2365,1337189638,843,4,826,737,188,0
2366,1337195749,812,203,3292,278,44,0
2367,1337196649,64,203,1474,278,44,1
2368,1337198494,4,82,1716,787,712,1
2369,1337199448,4,69,459,786,688,1
2370,1337199996,4,757,730,783,682,1
2371,1337200153,4,862,168,777,712,1
2372,1337200628,609,4,536,602,43,0
2373,1337201249,4,864,244,782,191,1
2374,1337202859,4,690,794,785,188,1
2375,1337203220,4,439,364,553,322,1
2376,1337203723,82,4,1660,787,712,0
2377,1337235659,700,4,135,553,322,0
2378,1337236381,700,439,1219,553,322,0
2379,1337248655,4,0,33,773,0,1
2380,1337253515,540,474,273,695,323,0
2393,1337300351,825,4,241,553,322,0
2382,1337257627,757,862,329,777,712,0
2383,1337261170,825,468,1551,721,29,0
2384,1337263341,468,750,166,731,484,0
2385,1337282021,64,5,2827,790,688,1
2386,1337286942,468,796,179,694,484,0
2387,1337287543,8,690,2392,785,188,1
2388,1337292300,4,5,624,790,688,1
2389,1337295303,825,468,273,721,29,0
2392,1337298656,825,664,367,625,322,0
2391,1337296543,4,757,549,777,712,1
2394,1337324682,10,69,336,789,683,1
2395,1337325058,10,5,381,790,688,1
2396,1337326686,10,69,116,788,682,1
2397,1337328230,439,700,390,553,322,1
2398,1337328366,10,864,216,782,191,1
2399,1337331280,700,700,912,553,322,0
2400,1337332181,700,439,195,553,322,0
2401,1337339626,876,677,279,761,267,0
2402,1337339873,756,756,85,633,324,0
2403,1337339884,756,756,85,633,324,0
2404,1337340366,677,876,68,761,267,0
2405,1337342045,683,5,1466,790,688,1
2406,1337350120,69,10,3037,789,683,0
2407,1337350954,468,664,168,793,712,0
2408,1337351272,664,468,295,793,712,0
2409,1337351281,69,10,726,788,682,0
2410,1337351889,664,825,594,625,322,0
2411,1337351905,468,823,844,719,29,0
2412,1337352315,8,664,1106,793,712,1
2413,1337353573,664,8,939,793,712,0
2414,1337353669,203,64,1763,278,44,0
2415,1337354741,203,812,2054,278,44,0
2416,1337355318,823,468,1929,719,29,0
2417,1337362240,8,664,1709,793,712,1
2419,1337366220,4,36,460,795,191,1
2420,1337375744,4,69,86,788,682,1
2421,1337376733,4,664,264,796,189,1
2422,1337377500,4,683,249,790,688,1
2423,1337378572,64,664,1453,796,189,1
2424,1337380836,64,69,1650,794,712,1
2425,1337380934,36,8,1068,795,191,0
2426,1337381028,683,4,1286,790,688,1
2427,1337397780,64,203,5269,278,44,1
2428,1337400369,64,203,1053,278,44,1
2429,1337408163,677,474,436,761,267,0
2430,1337418674,69,4,3079,788,682,0
2431,1337419043,69,69,337,788,682,0
2432,1337424636,412,664,494,793,712,0
2433,1337427864,704,664,728,793,712,0
2434,1337430877,664,704,470,793,712,0
2435,1337431281,4,876,1115,761,267,1
2436,1337432299,664,412,123,793,712,0
2437,1337432845,664,8,233,793,712,0
2438,1337433018,664,4,23,796,189,0
2439,1337434934,664,64,1115,796,189,0
2440,1337440529,823,664,1219,796,189,0
2441,1337516114,203,64,8259,278,44,0
2442,1337518817,5,664,339,796,189,1
2443,1337531426,203,812,1547,278,44,0
2444,1337532960,710,536,2613,608,484,0
2445,1337540587,8,36,202,795,191,1
2446,1337551097,876,677,2371,761,267,0
2454,1337594853,412,378,735,805,712,0
2455,1337599443,10,711,408,802,406,1
2456,1337612466,468,690,1053,785,188,0
2448,1337553002,82,82,3831,787,712,0
2449,1337553281,82,4,506,787,712,0
2450,1337556017,64,203,2198,278,44,1
2451,1337572980,64,203,7227,278,44,1
2452,1337574272,64,378,920,804,322,1
2453,1337574676,64,203,203,278,44,1
2457,1337614647,4,683,717,790,688,1
2458,1337615517,325,5,2678,790,688,0
2459,1337615089,64,97,928,807,712,1
2460,1337615760,64,82,1943,787,712,1
2461,1337621460,10,598,583,806,323,1
2462,1337621931,711,10,932,802,406,0
2463,1337623693,598,10,774,806,323,0
2464,1337633950,412,97,326,807,712,0
2465,1337634260,425,37,419,737,188,0
2466,1337637656,890,711,1320,802,406,0
2467,1337639714,4,711,679,802,406,1
2468,1337673125,82,64,3102,787,712,0
2471,1337678286,890,711,1792,802,406,0
2470,1337676305,4,97,77,807,712,1
2472,1337680330,890,4,2721,802,406,0
2473,1337685404,711,890,1284,802,406,0
2474,1337686214,890,711,549,802,406,0
2475,1337693185,895,5,2348,790,688,0
2476,1337696244,4,325,579,790,688,1
2477,1337698170,4,895,788,790,688,1
2478,1337698512,895,4,459,790,688,0
2479,1337699010,4,895,455,790,688,1
2480,1337701563,325,4,2962,790,688,0
2481,1337703000,64,4,2106,785,188,1
2482,1337703971,678,4,389,790,688,0
2483,1337706347,4,441,1059,815,640,1
2484,1337712257,468,36,489,795,191,0
2485,1337713559,4,325,352,790,688,1
2486,1337713776,4,678,277,790,688,1
2487,1337714886,678,4,210,790,688,0
2488,1337719742,8,441,1595,815,640,1
2492,1337724376,4,864,27,782,191,1
2493,1337726291,864,864,448,782,191,0
2490,1337721359,36,864,474,782,191,0
2491,1337721577,36,468,150,795,191,0
2496,1337759708,901,5,1611,790,688,0
2495,1337730068,10,842,303,819,484,1
2497,1337763762,441,4,1928,815,640,1
2498,1337765875,4,890,588,802,406,1
2499,1337771167,890,4,1041,802,406,0
2500,1337773936,4,890,751,802,406,1
2501,1337776777,664,823,467,796,189,0
2502,1337777041,5,901,976,790,688,1
2503,1337777183,664,5,73,796,189,0
2504,1337777730,5,895,3147,790,688,1
2505,1337779136,823,664,504,796,189,0
2506,1337780069,647,5,985,790,688,0
2507,1337779651,647,895,453,790,688,0
2508,1337780385,239,441,578,815,640,0
2509,1337780485,647,325,178,790,688,0
2510,1337785026,890,4,1502,449,406,0
2511,1337785560,64,842,3384,819,484,1
2512,1337785635,5,4,444,790,688,1
2513,1337789474,325,5,2370,790,688,0
2514,1337792083,704,206,2007,822,323,0
2515,1337793120,64,206,5266,822,323,1
2516,1337795158,468,36,328,795,191,0
2517,1337795586,8,206,1768,822,323,1
2518,1337795671,895,5,2414,790,688,0
2519,1337798380,206,704,1934,822,323,0
2520,1337798574,4,378,664,804,322,1
2521,1337799212,895,325,487,790,688,0
2522,1337799467,206,64,826,822,323,0
2523,1337800725,64,206,2021,822,323,1
2524,1337804233,206,8,587,822,323,0
2525,1337806075,325,895,1524,790,688,0
2526,1337806282,895,325,236,790,688,0
2527,1337807998,4,895,1094,790,688,1
2528,1337811128,4,5,800,790,688,1
2529,1337812602,825,664,583,625,322,0
2530,1337845497,895,4,1470,790,688,0
2531,1337848488,683,895,878,790,688,1
2532,1337863801,8,883,1511,823,269,1
2533,1337864242,5,4,2629,790,688,1
2534,1337864621,441,8,63,815,640,1
2535,1337864794,441,239,154,815,640,1
2536,1337867594,82,5,1264,790,688,0
2537,1337869496,325,4,373,790,688,0
2538,1337870864,325,683,544,790,688,0
2629,1338350237,64,4,294,850,323,1
2632,1338351495,64,824,619,852,405,1
2631,1338350609,64,932,308,854,682,1
2628,1338322431,511,4,1983,848,29,0
2541,1337884140,883,8,653,823,269,0
2542,1337886971,325,5,944,790,688,0
2543,1337896554,4,883,1735,823,269,1
2544,1337897195,883,4,867,823,269,0
2545,1337902183,82,4,3095,790,688,0
2546,1337902515,82,82,685,790,688,0
2633,1338352331,64,824,325,851,401,1
2634,1338361061,824,64,397,851,401,0
2635,1338361708,824,64,647,852,405,0
2636,1338368919,151,151,167,474,262,0
2637,1338372117,932,683,1643,718,29,0
2638,1338376361,932,64,4413,854,682,0
2548,1337927362,4,883,151,823,269,1
